T1,T2,T3,T4,T7,T9
nRHAH2keaDdKo71ThMJ00l2B71HT3yo0YzH27IbpXHk=,ZtrrLPKvBltKQfq3cZF6fCApzwIElnJ9b8POJFztV+4=,9mtsIA4W7t0idpiCCP01WBIaO7UPbUE4SFY6RdfaKOI=,uSxWqa+lTa3kuEGVPgzAokG8a9A6VMPWq+4kJA2TK/M=,r75EOpJDqfZTFSByMYrLj2UA/QL1lnEL4JAKp3+vb3Q=,CktvRhPWE+TJ4VxX6pNWtAcxG2W2TWXWFUeah65c5hQ=
loxCnjAduWQ2ekMsOeeXdr9JKePnzdqcarTLuspOy74=,mrCOT6sdaQXj3EVMfHxpbH2ACnWw3pDTd+1VtoUbKS4=,78qmjK7zOeRiB4uxUfYAk9tEUHTYcvYYR/0ALM7Dy3U=,akH2HIOJMuLftuaazjrUe8F69Orj9pz57D9GNHVuc4A=,E+iwgZfUgWWJ2ZE9fnfCBg6ZsTHOVesq+L3N2k8VboA=,DoeNflqORswWdoeZfjehy+J2gMbcxXdNPU3HAsz/H2M=
lVMJZUaLxWDTU/9l2Jf/fRFuDgWoH8Ca2RauNpiy6/c=,r7Q150ydHnx7zH2h2CLR7qDN5m0AFu3IJYwU0wrVBb8=,Xnar0/dYrzXnNhIzTUM+Ugu9Z3jqJ0/E3au4Ut3z8Yc=,HVpEo33Xz5gvVJ2x+CcRh4enkF1sA84ztO7IswjJvTc=,6JYX1JnX5Up6eCrdwwhXjMPejHKVH302IDW/SDdCjaM=,m7yyX4faCDPqPstj/oguK0ZsZEynOMtGiZFCsYp9JPI=
7YpcUbABxbicBTQ4MOi6xNSE86roeGiO+RXFzInzfVM=,zSn8wbYKFXuwcYLLJWEPIwoOnXeUcilX84fpzigU7ZE=,1ldtMZTv+20jNW1C1h9432H7KedR3jFFA+WINX/CBo0=,iYMe1wrgEk+yRtuG1FXRuktqzlJQiwgPHz2fzsla+kY=,8wfVDtJOpC+Vi+tuu2/hKhvzseriKIt+/OIUrlIDEi4=,fbT7N/Lybv1G6Uou8WDRu36uDaOccj92sMd/oaObGDo=
Bb1b7yJ+FzTukskKJ5st+2AcMHbKFmvS1dUBLnsYQKE=,7xndhmokTfVQVU4gfIzL0vsB7e0FDcKtReSaqNoeSI0=,3zIds/m3iXRqdGw8WIUQR8WfauhCOZXN2YpMv+jAnIs=,3ifpDsw4S92VFs1herFjeDuY/h/s4BL8XyqJ9KuB5cw=,wBiT9yjs9DEQ07QWIbSRz9bfnApfkfs55JnqGlAs9WM=,wNCUOMXl7TuLy8RLJoLuZnWQN1XGb21hDzofZ/qdLls=
XZjBRLIlniLg5ZhOJLDHD5dGxgczFXmXMWsYYF7Dzfc=,GRZWaHVg+VLSGkGQdmVjmvVxM8ZBDXxqim34MX3gkV4=,OhTRSnLQuVdiH3v5DAzToOzIzOVSBSQLSYHbfl+hbDI=,gOa5HulU5xnonUXI3iRD9EEN1Mo7CDfqeK6We5a5+xk=,gbSW4PbuQxLySDh8MJDg+BaSuaxXg47/hd/O1TlIY5I=,Lw98qVMHJgLM387GgFZ5FKIyhwbCSJALESYqd38tW7o=
GW4IqUuyQXpqhLOfDutLzQmOA/ZFcmhwNLoWVdSw+Zg=,If0FIIwbHCmcG1mAjyTtRtqlg/TNsrXAKeXfwhRSJdc=,AvlOQ1/MXG4Nfii1z6ZJcfQd09rp1dHC9z8fPdhTa4w=,7micUuayjwmWcQzf3taDzwmR28BlkiDKQk0AXhRxfNI=,9L9XHRW5Lj6dWyLnICxaMtlO1zeQ+FOuvPrQsWsTSxE=,abYuOLBb06fq3Idi3HcLf4uFClYgMj6j94/jx6ZyJXI=
WJNAggapLbwCidujVZkCB7F2TEn3AdexJ6BiD1k+zO8=,RYUCymlwrdxwFK045HgJPDa6kiPmpvAfxjsmyp/SOKI=,wr582YzuLevh6U7gtyMgzHhF83VG6CpoRhGKyZEL1+0=,5troTvGnSnKuA5aomVIoG1fu2/XzGKawj9BJAKsD3oc=,Hca8ADHIgthT9Cf9t/aCKroHLBF0k7lu15PmYfqemlc=,OKb5shAewGpRClgU90cH0Hp9MrGreGZnfZgUFCAMhRU=
ILHd9di7r2eE1L977//wBP2iOYW2ClfeeQJZqI3d65s=,OzYYZNLWjlusK+dZrN+3/k3Te9VwbVnf9XzjG2Y5pjc=,FHC3SbqGev47PUb8uhIBY5LJGrh4aeCQPX4ocH1tZpQ=,Z2fpRw34F6M5sG9X45/msMBgMUwoixvYR4nJueT2Na4=,z66fz+v4B6GZ1qUZfNAo7ee1nY9FuVXU9ALNg36Uyek=,+uzMw8omV89JCCbIxzpP+sm76bcl0tbRZN9ka0zvTI8=
6GkaIgXWdmcoW7LiA4Io24NFlv+iOl/DPrQRmO+lAfY=,7x67TQtWNjKJaTa9i+Rwb8lgzan1Xc664rKmUMH52gM=,FzexEmvCtMLLU/UcXYFy6foCsCtXwpjYO5HANpv1QZQ=,2aZ9tSad8MWadZwS3eCaxs5SBGgEm/pbjmQRcX4U2yw=,rIMBnTZDJXwbB0wKB0tumnuJEHd+irLMC6BevZ0WlXw=,FdFd9If5iyAB4LHmndbuDcE+t4DfPvWYrYV3UtYb7Q8=
NMjufSy1Ka4M0kV80CyspeS5Ad93bcTRPCmjnrWzMZQ=,K3zanb93BiyEvLTZlwAD7mWBmep8l43QbomyiRySPLU=,ire0/4Gon4z6pVa1HBYfNZF6uSNBgHuXNH7DoNFEH64=,vNn8TQrH4F+dYmTR1LJZbBdGS3eZ4DUn5jeC8LbBnvo=,onIUy7goR0hHLEWOn9WavvyCYVm3gCapHqS77cfcPag=,4CnSzEvjCdu4LdV8ePTQ738bv1zZlBQ46RE9kieDzBw=
orbsagJi3lVLMQOzoMwstj8AHbV/G+lOnT5yInX6WPE=,c0f6cEvFyUUva9Hz9iK/xmzOYBE8gW2eHIO6ql52pAA=,FOcs4sliwDFU6Q3S7KsRFBZLhX+ZbyAU3cDbXuWyH7g=,/ySm+9H3+dHqgW24wrKM9a3H7h+p8CQrDHyseprt5cc=,CxM5PllV1Tc/5BAinCBVdo8q8ryPQFPecEQQMcoB+yE=,azalHZNU/5rN5igmR7tK0my5DAxXHmp/haFeQXdiQAY=
WDOCgoLe+GmYcGU/qAAigWIh3jocR3Dmd6TcO9wm1Gg=,LJypidZI9zBABiXdpCA0MluCgmiGUw36Rd9K/TWzqIA=,FG18YVU2Xmy90KDfEqcRgzUUvO27mjJq5KyhuxN428o=,evmqP4i/hPbRAeKB1veCwf0ubNTsjK8yBbACKERnIrY=,Ay/zPqq8BLd3Bh3FRFry1TcbMnSRmGBQdcSR/hr7PVQ=,9zq6qeuFMaaj3KCBbLQ832EU3st6wPMfbUrW/Tg/O4o=
iiCtByKix8yqAGnhkHCNsOkO1z3DyECOMM/cB4T4aRw=,l4fe8qfx9fBXzE1s70ORRwcuAkiPOuYNYdRhEettyeY=,ON7OzSgNCo6Qop0Co2ooCi1J89uyZHAJTnl9Go6u2eg=,c7iWapflYtt8UCXHCnH5Kj4kEktkToojmVdPfFP4lqk=,3o4j21RZnSHTwFxFJayMkNsDjtHgveNsZxDW8LNkZIQ=,XrXP6Zku3rrlo+3yfSm1ys7xyJA0iS7vFsLypy97Yh8=
OChdwEYofHlqheLsEZ3mEPbIUtT9BOd4Gi6l1Zmq+Mo=,jN52QK4MggsN7EfxvNSC2N2nG1QaPPtyAWbAN4J8ubY=,sfR7cCrVlY6uVqQATnBRdg5/R9k9e4Nfdkb+jOJ/ahI=,fD+Yx5064XhvdrcIfoO8XZqzwUnSIwTL2E9QOJ06WKw=,ZQsFv5Rbkd54ugv9Sw3UI3cuZAkHNEA5BIiTe1VFMn8=,NBfVDJfjfckxU0pwOwinodAQ1fpo7XOOk3kz+vERGks=
QalALqKczCevgB0H+/LC4VMz2vmUzAgkqxpIgbeysSA=,guzXjGsMeBILZLx8/6Q/lIRIvm1/2dFubOptJnlQrFI=,DZMH6PHRaR9zfdEbI3WaNRrUM1ScCwTLu589pC4/bbM=,+QY2qasiJcfwb8g9CmIopNUeIgxogiAxzesXjnoenIQ=,vG8+dOpzx4wOER4DwFUIPZIY3KMO6tUz747j+TqhbUU=,pX9KA4+TWc/YatYp1PvatDtsXNB7lopV8SKTmm19KI0=
lYuoZOINWh0lrCLU6jyx6KmBN94bM9tTk9r79FrU8Og=,IeSu5FH0pHeF9AHhwv7Laz3ousloHdsEPtf15/UZMSk=,VDNHqLBrEZuvCifxJeLnx9p1ePNEsPEVS9IGTiLQdpY=,95QkxWExLWbUL/OgE4q9EhdnV/Nw21Gwiuhv2ZkhtzA=,FBLOuf8cultrjzMiOvqkseynGPquR5vSpPJRjd4aP/0=,c0XCkGH1l7yP3Ci0B2OJPbA5acvp49ooM1sQXI0fo9o=
QjH50clFyTzeJQYjL8tfPAOvYTSQ+yyfaBY79KOkZHU=,GwiVj0GZ3705SDGQsJlKCnjCPXAtfgAD3sDYKAAmh0g=,MwzTzdEIV5NoSB2bS8xGNiw4Yil83xv3EtBY73MWEkk=,sx8DMTGyaNIljZtdyJiYO//TAzQ728f69SzLd3vims8=,9Bh5Rovs38Qb+pRx3qw6CCcwQa62wLJfM462hTA7yfI=,lpmat9oac6ju6IRzPd4HJ+ntllXOm6/jJMqwpAjKdus=
SwodbtkxPE54xmhaO8HUnpwskEYi+AN11TyC0UhXzWQ=,M5wJuYENGfWSExLBWMB0jYPfM1zp7cxdwLS9gE+XTys=,zctOP77rKGF9sdWRrcl4u8pcjcV3zJWNZP1tsH1MaSU=,r208f6iS9Lv0k3Pu4CWgwab/2eBjVIBqk/TjLz8jJS8=,Al61cvpcs4clX/fClPrrnwLwAPNmh2Rozak0JKhk3wY=,vCqtBfklI+KXl7rrLLqGV/vYUykieCKeZ9Brra76Md8=
N/QH77C++UBHVS0gpJMPG+cAVkpZvklY1Yhcw6fOdNw=,2reK7GZBGw0Vn5EJnF798KxG2Pw4G+tAoFCIIcH1lJQ=,h6cIRpLrnIIfuGH7ByEiEu8aUeMG6P5WyOXTIthidsU=,/bTxDGuw8KXH7Z+6VEWuBSj7ETdyoMO9cuNTwRVVHak=,SSf456V8Lyta0pSBqbLtI5HsQdy+zje/peTwHa85aGI=,M/g4Wh82577r49Q7iSGZG21ZnmE5SAkLgz+TnIxAecg=
xJlupYHZsuNB/WaKvfla5BnCVtbUWJIyVsJg25NM56k=,na5gskfpl6pRIbwkcsgkAGc8nX1jZ9ACOOqWBFj3/CA=,eWkHQVDuRdnzWI6QGPHARmxRcyJWHhxMvU38V+X1grg=,NTTBC9WL5JAXhb7vKdcKAdxResbowN5QmWIcSagENpM=,MGHRHtuetoP6QEXmrhLkO9phft40/lkcRioyDFv6i+A=,hrNpwBrls41z65dx1qV6Zu4uO3wmQbw+ryf3p4jzoig=
7YV461cUWzi9tK5YeoLTQhoBm/v0LNYpfSGPOmDUDs4=,lt1roleN0BMleehUtOknv+8yuL6LE3oDTHmQZaAeiQE=,XHN98bZC9vlJyLrvkgemILE78Yo0EwPPNRhHAakhmV4=,pbU+f+1SFAi+rLuSB2i95zdxsLfjQirckjZb/R7YVSI=,k6vdgOOWu2CZCGML2oPMgdLIEAgh1wfLhFa9ky51ZFk=,8RksHoXyFNDlbmKFE24nxkkyjD4aDOgueGioxIdhYXQ=
6gSkssa2HWyWcN4uKIIBZh0ZpK14I8o3SPQTnaWg1oY=,XxzMN/4v5oh8sOoWwaCvQsSDPnZ6B6PzbSgqx5PTdAw=,hYBZ9Xue6Jsk1acBtXTsqpRXm4ALzbbR4mIitkS9oTA=,5gPwNgcz+HbCt9yvUMAEVxsXUA3S/k6zeS2v9tMtQfQ=,BrlKfL/Safx+WYEY28qtrlHEwjbu7ySN3H/BQpicyu8=,sDJ+u6irzvjSzQ17Go7+hyIRuH4fnFk0GV96NRyZbDk=
lL2stA/s4a/JlTk3KJrjjlH2Yuqg+U7fGhQyTtweusA=,HJj/EfHNEeyi6ukALrmORoDh4y2ymUQ0PmlSxmrBFxw=,t/6bSZRd0anoMv6JjjsIw7e280siN6SFHTsA1J4FJKE=,QRVWQ27yR0n+/b5s+EU0uMqhKxEmYow/YNFsv2U+ydA=,RMdfZM4fzbqj3twlXLI9Ux8Tzep+9H3aZB1bacZv1GY=,3YQfsJr+hxO/JiJrRve9Uo5e95CI68QrT/36CJlTsiE=
OD85yTLGlk6S72y3Nw6BuOzj2PEh/gnVe4TwlUIggLM=,AYZXhPJ4WHlogdo6ON5qtvqtfYFqDNtRtsital/dDQs=,tuTsFR3nLVKDafULGWmrxhW/hSUCkyw+h99YSEHcjpM=,RyS3OuBH5rVNTkw0ckh9fNEzBolOHs7r8naGi/R9yks=,6ac9I6in77UGkmLCrWhzx1HyvPcyHL7SrDWq2A/tfTI=,MRb2LzVc9dVTJfyZARKBSM8cF3Jirgw4FWB8ONPeqZQ=
JLxoZQ25l4PqFdGmExGX6lVBvbDBL+0X6EYaRH0Ir7o=,TPeMzw1dUpLzWfa2aVl5sI9z1ce5Qkk9NyfFhjgCiIE=,8VqZ4Ulku6FQU9ioA1kyrAAxVEr+xFkcr0xKaoj9j+0=,MTAikccTQbZLzb6SaaCItWirue3my81duXnXwpsMLQE=,kHL4sGQbYeoP/BAk3acTy/u5Z6YTMFr2BQYyCC5/qdU=,3pcdQFeDTcsk/N/DDnuaWWenIjb7RUSpdfRuEYz8/Eg=
sQvPchM5h66keLSr6Y/qllyt2zLtCPs3otNfHS2nin0=,QCRryRkGfczeYDlvnphflbjIVlp+Y/ybzQm9ecZ2USU=,2RuwXcniV6L6gCkZD5gTQOfyNTDuPwt88wSs7IjnStA=,ebYULxAa6U73lxfpHhEH9Dvok+gKnrb83Ilqi4yY6go=,jppqkd+sFtVr7vSDkMstPNNEPWc6U9zJqs/MxxW8294=,Ra8/oaTayQBw/rViEqnpk6KrONR8MwBBPqw+mvNMnyc=
rxkYsH9vGvsOLvVlyH7mRiWvYCTFs7TyPrcMINCtJ5Y=,dsD86+A1Her0yybKNXvd/YZvp0m0wPdfiE53D7PSTN4=,/rYnCI2zCfDrNQqeCRHB7hlzMMKlOHgxrQlDzt672HU=,IJcqTz1fKwmchBPUddu7zOBspcRJfzU8zkk0TWRfM40=,7/hy+LU06zdcnlIV7xu0ZffLhe69ciOnDrgjWUdyFgU=,9MVe9ndCBbsGbi7wNJ0pc3b3eW04+5FR/M7uKPihNng=
ok6urnOTD2jMJ53e3ZWlyQYEBb76co4uNazcwGdK/vs=,nEGaJpbw47ANgWJcDyiRrCL42asYtKWZVsD1G2EFWZw=,c7Qa0whlrhZK+PSHdsTEC/nyjCaFIfZUp6pS1MnvSPA=,YyY7cLrn9skWadXHx/UdApReXKX/XUYNU8TVMGwu71g=,at8Ng3rxVqX96AWmoV/xtGXue/hG2hjyS0oACJv1mcU=,BUmD+V5hZpInOlArlKM+RKJR/nN+KVxofeKciV72q4o=
AObT/cGIZ1rCSIlspEE4sedXCTdXmc4fIAWVz3Mmfbc=,D0QxeI45BMexw33HVWdG1i4PuEQXjWv5Ddjno1HQUZg=,gp2uEJLshEkRhzRV3DI/YSmw6tsBEFVGYmA4FpGbtH0=,Iu71f6M0vBMwUuNrJr4Yeu5OkcxhbTwHhCifKz/CGuY=,sykFdWuCg/IOs4BKInu3LZmcsd0gzfPe2z41vpABoQg=,g8KMGMfCdIM9zfLiKdpUoa8Kw1ADt5cljC/YRSMDCI8=
LayuPMRwfNtAJjz0BXaZgwTMMq3I6MeilHEfus0pT9Y=,Ov82vVWoaflRIsS43B7ZPnFAMK8sT8ikMmhpCchhM4c=,RzLDHDBVzCR+1qgmJedbIUkyAMxUgTkOk8WuHz/KeNo=,AhPweW8STrimRbQ96TRLElQ+hqIeXhl4JUn1vECf22c=,S6Sk+oBl2amrCUgEkgjoegs+I7DRMzxP3B6f6Fa6oUw=,K9V1wZ4pRXvQ2wACLJZnewUSjfMcq9k+rs8rDothoNE=
wyP6lZrI24F2imcLvARzJ4DBtx3pkEndEHdGPfV9dQc=,+B3gV6C/4qxdxv1/xZ2rNgaKy9Hq/vFn/nrWYzQY7Bw=,3GieQziLlB9ziXkbCK1LRSBARBtsygzTKCKcqpKUamw=,Shtvof6rxXWg73lWv32d39+Qxe/X2yRnSBdlXiy+XI0=,dvSyiYdIz+6u6oLtSs70LT5akhFrvo+Q8MLuAqiA52M=,ysHlNjefPwhd43t3j6XmUwC3xX3EK/C+AhTHs73qzmA=
iKu9NRj7uT8TjVC0t6fiqRPiOPZPha8FGaHOhzC6Yjg=,KkzWM+l5TnUGgBkeuT6htDLzmO8etmyYeH2q1ZnYBlk=,9TEq+M4YWZYBg+kVMQbVlqZaalmPAy6nVMdER24TTFk=,JOTd/Vsx1VNE2n7Us+cI7BOKjVBAt9I4bCJt2vZL8+g=,Pq4RldWuJ8OSxnHKqf5HPkZ8sqcLNqPkHTmxkot+1iU=,X5WR1R/iRRKYbJMHB1CGbCGftkrO3+jfRujlUNtsqmE=
cW5Z8Zpuax8cpoKHlLsv9IMyhrVPVXOL4n9FoESKQaw=,RiuPRRj5KDFQf0sFZNCypd8SCBtLBZm8jZzMgXplm64=,RNVR2MbcKglPc5lTJae/CUF3kjLst4gXFdfNibE5ISQ=,GHLCG41zOsUZXPONdgvSFztbsiBTDPT9Sid+Ygkqewo=,Cv2bXCQSBtdLIEmJ3wjvw9w+uoFTqIc4I8HRQpE+d1c=,ZyqFUse7lmRufZRfJCyYexiZTJJ9QOQaQio8xQL0DVg=
cMO6OJ0C1ZiQsAsTtdRiBzWgQsMSZRJe445QGXDZu0M=,PsEb3k9piiFuYG2HCWclvmNmRPFk0ypHr2IbvO5nMAc=,a4xdmcO+tjUyw34bfQINXNqyBh14ejjdBgGDdYwbnpA=,Ua1Ood6pgkTP3jK5DL1MmqP8Pvgutu4dZf862ajiRDs=,nCZSUC4DFCJifOp7dcuwacER0bvTrpeUTuelaBC9nr0=,Di7Lm/d+HmvyaA7/8KZdCXvYpdCrGERQOtHvZWzoNYQ=
j+ASuvDPkrIeG+B5MwIHd2F3jRq/c6GPNctgFpVRgOk=,pCLCFXa/ch2kPgG+Dze7LiZHZ3xI7t772jDvxOXPOlk=,mg/d4rBvCKM7039iHVfty1MAwENfkRfyb3QXnJb1jro=,Nkfcu4nQKR33G0zfhW4ZXBlQJ6dXAQviYbpO7uGQNbk=,o2+VKl2fA8j3jJUktOORYwAM8nuJpi7zGIIw1Vm3G7A=,OgNR6YCU9bk5sEv2RGX5m9n2xlROwj2aP8gZ3osRBr8=
g7XRjJkYFSEnOrOYHBodv/ZOWfVEpD+bz7O24NNHk5o=,s57mWBTC1Yd17cEypjLs4nvo0+mVuo4C+VRmsLjvC1k=,+X5fXAeZdVAS+GIMUaxh/EfZq5HnyIzIE0AWsJen03E=,BEy8sCogkl87hxWqUWcAW7u+NGsSMpziM8oYu9iNHSk=,FiYVEQmKExhUg4wKc53fARiO1eWB/3lWOE9jCbImoc4=,Uw7/QNW+YKHzH8hQm1a/bKR3YUTs7WYYh2UN7Nb/2ww=
1sNSVajBglTgiXyBcl6J7IuRHHgTSGettDXCcqJI7aA=,z4vaxDn45fff9alXGY+2S3K7Vbaj+UEUy0yPxYsikIc=,8dfU7t63VsnVtDhD7CcH1M0wEljH7my9wF3jlxx+gmE=,xUsJn6y+RHzZWeC5IaqhH7i03sH9xmqQn0P3sYbFQ5s=,E8kR7/TrwMc5GUxlr4Z9YUpYCgAVt7wtvOmDFvf870E=,QTP14qYPoOUTcY6OdI1dNkPHqVgrkBTMOruE/Utr7tY=
v6YsgBGI+C6/SfYSggVwILkhmiigYvi0hdT565dFSGQ=,BpXvAVYxqOwUe4KF/vhbf1Ykt2/X6KsTI3dtIFgC95Q=,AW89t+3xyRDeApl/YQUscMUtWTwg4S2Ob8LN0Hy5cC4=,nKtJqLaXaUNWMU7zjKyf4BNPchPXtz1xUF0TBdBbV5I=,Q89fZcEtImK0P3f8LGecOVBmag4wdR7QXSwXoTQwrng=,jOCjXV0zhHzOrbkeEaFpukRp3m93eYw8vNXk8cQtP1M=
381hrCoiW+kB7IB0j4t6OgcbefVK8z1RnsRyCosfplA=,W93GyP4vKNnDiSGLXzliKMftUt26NXQjnRr48flDIqM=,5SxTROttq8Il1C25WyI7+M3Cc/3iLtGaD4oHg/sV44g=,lXN+inrFKHQLd3stqqybX1tSgEJDKOTlaoHbJ94u2rI=,20gTznsV+zsF9lLGWP9YfIJOjbiyh3DfmRWt5dCE4ec=,KiU6Fc3zBjXcrPniGb99Vjzvi7XK3s5XsPPbdihTb24=
qVNeWGZqxfTZMLRHl7VxaWsvUt4/JpiJ3ZCGcot6350=,yRv1D5QuVQFdDzUHl7UbiRZ9VyhFKTVP2eV32Frdjrc=,JZLMS/J9/qgC5oG1amjV2LSk6JdMFg/KT4f7YFp5lgA=,PaFR+4c5tlJdImECFeYrkm1leXeR1Uo/SsRUZ4UZbiw=,hj6p7gkt9ofWLuPMJUooa7iAurZq5wCGqPE3T/Gp0IE=,yRe3PwjyVODeSkqvrQhHglvWXKylUpwte4LsYBQ6XkE=
/0M8zFEVEMELBuxf/3L9Jf0maeIbl6TsCsv1ngI/42M=,ZBFE+NkH27wjgD7HUmAkYP6iq5aI3mP5NkA5WSVhGDU=,2S7Q7+hyyq9GQ0rFxuJh/UPACKghOANh2lvQn4d6sZQ=,7LGIgyiK87BxtZFk+WbJ9g3Pe2De1V+uu6BtewaAPr4=,2tO2aQOwSUdYzdfgjEiY8XnsyqV+02jTFZi/EGdDmhc=,aYF6q1GxEWzp4i94Ow3/oiaTIm3SJkLFbIvZFieXZhQ=
aDcZ0TJipK5PzbdvakWX4old5J5PaLMOJWForVxcabw=,Tgx1jg1KXiaRb2aZ/PKNCS3sid2Tg6CAon5C84ut550=,7JKGarGiy7/9aj0AWu56arHPKdqp2HeiN4i2WnJsJjE=,fYG6WOph8mcPUhavY0cNd/7WdUm7AOCu5p93vxBD930=,6pVaNfbyUIKrSorIDWq4ngZKM37oFvpb2D9ePY1+IkQ=,BZ7Ykc64t9OMhJaem9AEVYEeoTga9osi6S+2CJAcCSs=
cFsU9OSfbfRCViCG9nb01GOvJUpiwC73+2Z2NaBKgOI=,zot1KNPfF9l5n1gpzhEGkza9oXavT7r8SUAZfS8J4l0=,W94Q5nuqVivvMRZplqUOG0hsttZsBjbemMJ9UvO+0+4=,6trc8BJolaUgHThfQZpoimhA8E9FzwhgKBusJW+EpRY=,gcoKIl2eUA0eCzJ54bnQB7r1KH2Oo4RYb4IQfme7Rjo=,Xa7Fj/H9G7uZ4ez2olo3bdOJvg3/hkATkQhc3YPRYlE=
/e5TUZPlx30WKykkzdkddE1KTbe8yaHMGcYEfliK3y0=,R2iGLzgSwo1BOl7hAVYMYizMwyPrMW5dOjYMz6C937Q=,yAvdOwlsLHPJVOMXj1kDwDNtYjab+y3+ZcPI6IBC3qY=,vA090f3817V+mxJpqzqxduE1TXZ7Vfg9yTtJNXQ/Yy8=,DCKa4phS5KuZWbmcCicFe0Aqo1LJiscKA5rc/SgChXs=,yXFgLEGz9kF0wwjaZW6FMGiDJIqc5g1KnXwoXiLJDf8=
qGyLY/rlDUEqYHKP5jp/ON05mJMpAoVIs20qpxJxGVo=,2Z0Z5Ss0G2qP8OAVwn7cqcZmK9qYGcd2VBw5W+yAb24=,bicx52PGWkeK2IZ3u9WRGBCyY9uGHaQFNFOA/fJPBt8=,g/gBGwa+S+k4CjZzLLbD4Z/NR+VC3Qpcorg8Ox2io2g=,aNW7Y7HHBsR1RMqATMWbCpiYMPEcnR1H6SY1OIkRdJo=,RDm1YSKmNEpCWl6MqHbLRHJKDMKCs7fkqK/Nsr4pGnA=
XWHc/QtyIrXK3Zys3e5ifDUWqXP5Ip8ArS3vUh2ci6Q=,+k8FGIZq0mLnJwY/M19GAE1sDW+g+UVOtntJ5cG8aWE=,gByrqggijkrf3vv/5sezCUf3oXfI1ervRPuhhomt2VU=,odXp2e3TpDurBawAopjon2NYS61OQfqofh+QkfuQUBE=,ZJNCdARI6eM49jiTuKZlySya31OXKgD58pLbs3m2bfY=,VTYqzt4Dyj91CILaxY8i3w2nCpIKk0yHkds0ISdrcyc=
6bSuJBBWx7MvBmtxfZyRDCtRmwqSrj6Fc7KuUzyTIyk=,UOCM0HOXB1EnHn9HoQ7SAiFM2DyhLD8Ky8NBJknho3E=,NfeZFa+TMSS3M9btYF8mjxmgfwEWOC6mM1wxR1d9qwM=,D4ifVS0eqFuPbYOjzg3I9SbjWyGD4kwKdMVQb4SojPQ=,DfplYecTiRNjK5KlFp8kMhEgvTbs5Potbdw+WgsABno=,VYyb+xTv9z+mkUAD/Mvjv0UkX+i2EGyAfsvFTFCy7Ng=
Oj7w35aCwbiMnLGASAw7CsaP6FGnfyXn0cDhHdVp2LA=,j2iJ4sSEEzxDkAjzigfBNXKDPtwP4H+RQjYjq9/5xnc=,S6u4c09+swiSDWHJ5uROcvCDXhHDaPC7WLvIthH1Ktw=,DZBTKx6wqwHqq9xjH/ZjLjejnIqrL9B0oco19DolRSI=,nsMhcdRHxlGE3razA23ZpBOLialvcOuN0NNKm5DkKEg=,58lRB/DiNgwSsHA48+f84qtCG+9/r4GYZCg4T1qsm9I=
B8cUBfHatudk3I4uCfo/1+NxKAZrV63Z5SMOat2ivq8=,2dzCBRggfCTZMiijNzaHEDDFzS/ooUl4JMOgr+5X3MM=,TuJm/Qegvk+DEA+8vLrzCzL3of06gRvWqpiPT01evpE=,nb2NvDW9N0v2nFqvcgMgT01rg4tJopgmh/QNH+VlwXI=,fdDtySneLc/U5RSnsG9B4lqNjAT1WziVO03Oat0wvLA=,IRDqn/d+6SVwJRl5HHhkCmG6HyUZwbZAhPpg2hnHdbg=
VxsvP4irqH0oAJI/1ZK3bJemiTOWqSMqvADOAaoPda4=,jeS55085LJQzFhWkVv1KB5qG8fKclCv6/JZIRfF8990=,dBKKr9UFZCSIuxmEY/FWWQFVMbOb97hk1DV09MQkKM0=,myhOEAKUkXD4yZIgTUzXLmNgYfQrluUNbjnyTVcDHAI=,h5wHCvhEeOeAIhhNS6wqtYj9XjxQFfcHa4Qamv+bHWY=,VB65P2DzKtogG5wpNjCM2LjjR5RSkKX1UYgacziNoYA=
LK8h+F7VZDR6IUqgWNhfFdAd2qBDFkeAEiz8lZgj1Kk=,TghzcV5kyWjZS3sdOcAp+Qj/LUMuo+ZHVRAVKzTDY+E=,1YsOxhV89fPNXS0T4KCjKGVng+5Dc5k4DmXDpUVexfo=,Jnm2x+7jWSEqa1MP1OI5ZC7r0y4RRE9J7mzodcRLNkc=,ATXaOSVZPRrJGIruH7LUDtoD2kQwcdUiPrOOJDwI92M=,Wg4MZrSjOITl3TuupJOHSPpMtP0NN544jVsa3wIjfEI=
TS79exNs1qW+BGssdomF3lksHNIXNMjT2JqnRNJHFho=,9q01MLIxzGg8TrPuj8g1zJgivLvARI3zY+lc0anr9eo=,CGFglNRjrawoNY1QUw3YftLzT1GAeG4XqpECJqwW1wo=,87i8X8bjldaO4Z7Pj4KND7zyyG0Sg5HKyjqzSNhuvYA=,KRI4uBbCJ0kHXtlTGrHPL3DYYnEFj8MuVnz7QKXJvpI=,8ktZAH0hJ6B2k42HmRkgrs6S518V7Y4p+W2GvvtGv+E=
S0/ddGnW3WgxypGmJDUgAQhXyzt3mTYeRkdYqOOiUrs=,PGnlbbV5mSgvoCHVS1R5UPsNwu3KCA7YobXuqeTuud0=,5zDyN0c6Tr/OppwQNni6xx728SMVmH4+SOXg1mx+WZA=,Mlg5Z2CzITMr2WobKe2DmUN2QHCFua0CqAsEcgOc7nQ=,RasnfHawVRXYP4W7OjVDRKQv13b5uvctrOcI+IxxBKk=,krjAUM1KrUahikYpspQZTi+ub+tLYhBRdhgSqWLz5R8=
